Label,Color,Marker,Size,Width,Style,Alpha,SiO2(wt%),TiO2(wt%),Al2O3(wt%),Fe2O3(wt%),FeO(wt%),CaO(wt%),MgO(wt%),MnO(wt%),K2O(wt%),Na2O(wt%),P2O5(wt%),La(ppm),Ce(ppm),Pr(ppm),Nd(ppm),Sm(ppm),Eu(ppm),Gd(ppm),Tb(ppm),Dy(ppm),Ho(ppm),Er(ppm),Tm(ppm),Yb(ppm),Lu(ppm),Sc(ppm),V(ppm),Cr(ppm),Co(ppm),Ni(ppm),Cu(ppm),Zn(ppm),Ga(ppm),Rb(ppm),Sr(ppm),Y(ppm),Zr(ppm),Nb(ppm),Sn(ppm),Cs(ppm),Ba(ppm),Hf(ppm),Ta(ppm),Pb(ppm),Th(ppm),U(ppm)
MORB,blue,o,10,1,-,0.6,49.43,1.21,16.32,1.29,7.9,11.6,8.85,0.14,0.27,2.25,0.11,6.4,,,,2.9,0.9,,0.7,,,,,2.9,0.39,33,370,919,40,168,110,76,,4.9,108,23,66,8,,,59,,,2,,
MORB,blue,o,10,1,-,0.6,49.48,1.39,16.72,1.16,7.58,11.14,8.2,0.19,0.24,2.66,0.12,6.2,,2.7,20,6.6,1.9,7.1,1.47,,1.8,,0.76,4.5,,44,280,320,34,140,86,,17,,160,47,88,,,,19,,,1.15,,
MORB,blue,o,10,1,-,0.6,49.57,0.73,16.66,1.45,7,13.1,8.53,0.15,0.09,1.94,0.07,1.98,5.26,,4.15,1.46,0.6,2.21,,2.73,,1.79,,1.7,0.253,43,212,459,,122,,,,1.5,84,20,37,3,,,19.8,,,,,
MORB,blue,o,10,1,-,0.6,49.64,1.19,14.82,,,12.13,7.76,0.18,0.04,2.71,0.08,2.3,8.2,,7.4,2.5,1.03,3.8,,4.8,,3.2,,2.9,,45,273,260,,41,,,,,96,31,72,,,,15,,,,,
MORB,blue,o,10,1,-,0.6,49.7,1.16,15.5,,,12.15,8.57,0.15,0.09,2.6,0.1,2.3,,,7.1,2.54,1.07,,0.588,,,,,2.33,,,246,,,,,,,0.459,114.7,27.5,76,1.58,,,,2.04,0.101,,0.088,
MORB,blue,o,10,1,-,0.6,49.74,1.53,16.52,2.06,7.19,11.69,7.41,0.16,0.21,2.7,0.06,3.4,5.8,1.9,9,4.4,1.5,6.8,1.3,5,1.4,4.8,0.62,3,0.57,,225,285,70,120,105,145,27,1.53,115,,105,,12,,9,,,10,,
MORB,blue,o,10,1,-,0.6,49.8,1.83,13.99,12.8,,10.44,6.62,0.22,0.21,3,0.19,10.4,,,15.93,4.81,1.62,,1,,,,,,,37.5,350,150,46,66,,98,,3.17,147.8,46,145,13.09,,,55,3.55,0.8,,1.29,0.3
MORB,blue,o,10,1,-,0.6,49.87,1.07,15.31,,,11.95,8.87,0.16,0.1,2.06,0.09,4.6,11.3,,7.6,2.4,0.91,3.4,,4.1,,2.7,,2.6,,40,257,421,,104,,,,,107,27,61,,,,44,,,,,
MORB,blue,o,10,1,-,0.6,49.9,1.09,15.8,0.64,8.14,11.6,8.83,0.15,0.22,2.03,0.26,6.54,14.6,1.9,9.35,2.59,0.946,3.32,0.55,3.92,0.78,2.48,0.37,2.3,0.35,33,255,700,43,177,88,69,,,,24,67,11.1,,,75,1.65,,,0.7,0.22
MORB,blue,o,10,1,-,0.6,49.95,1.29,15.45,,,11.68,8.28,0.16,0.09,2.93,0.11,2.47,,,7.95,2.91,1.22,,0.719,,,,,2.81,,,244,,,,,,,0.695,109.9,31.8,88,2.19,,,,2.14,0.124,,0.098,
MORB,blue,o,10,1,-,0.6,50,1.31,15.2,,,12,8.5,0.15,0.11,2.65,0.13,2.98,,,7.73,2.6,1.26,,0.698,,,,,2.54,,,253,,,,,,,0.46,127,25.8,84,1.89,,,10.1,2.3,0.133,,0.129,
MORB,blue,o,10,1,-,0.6,50.1,1.61,14.6,,,10.85,8,0.17,0.42,2.92,0.22,7.24,,,11.92,3.63,1.34,,0.779,,,,,2.86,,,261,,,,,,,6.007,163.4,35.3,120,11.05,,,71.1,2.77,0.684,,0.703,
MORB,blue,o,10,1,-,0.6,50.2,1.54,14.67,,,10.86,8.24,0.16,0.26,2.75,0.19,6.23,,,11.65,3.59,1.31,,0.732,,,,,2.71,,,269,,,,,,,3.81,165.5,33.2,111,9.83,,,49.1,2.52,0.572,,0.422,
MORB,blue,o,10,1,-,0.6,50.56,1.67,15.3,,,11.31,7.55,0.17,0.1,2.6,0.14,3.21,11.1,,,3.85,1.39,,0.94,,,,,3.73,0.57,38.8,,290,,110,,,,,110,,160,,,,,2.97,,,,
MORB,blue,o,10,1,-,0.6,50.6,1.16,15.2,,,12.38,8.6,0.15,0.12,2.76,0.11,2.2,,,6.78,2.47,1.13,,0.609,,,,,2.46,,,248,,,,,,,0.588,117.6,27.7,76,2.09,,,6.6,2.05,0.12,,0.093,
MORB,blue,o,10,1,-,0.6,50.6,1.28,14.9,,,11.94,8.2,0.15,0.14,2.59,0.13,2.73,,,6.59,2.09,1.19,,0.641,,,,,2.36,,,250,,,,,,,0.383,121.9,28,95,2.25,,,9.4,2.26,0.151,,0.11,
MORB,blue,o,10,1,-,0.6,50.63,1.54,15.63,,,11.41,7.85,0.16,0.07,2.55,0.13,2.92,10.7,,,3.52,1.28,,0.87,,,,,3.31,0.47,36.8,,353,,120,76.5,81,,,130,33.3,150,,,,,2.78,,,,
MORB,blue,o,10,1,-,0.6,50.63,1.51,15.62,,7.51,11.82,7.82,0.17,0.19,2.82,0.15,3.91,10.15,,,3.41,1.12,,0.76,4.51,,,,2.75,0.43,35,264,267,43,91,74,70,,3.5,142,34,107,,,,,2.47,0.18,,,
MORB,blue,o,10,1,-,0.6,50.64,1.21,15.27,,,12.02,8,0.15,0.05,2.53,0.1,2.23,7.7,,,2.69,1.03,,0.69,,,,,2.71,0.39,39.3,,385,,71,,,,,110,,110,,,,,2,,,0.11,
MORB,blue,o,10,1,-,0.6,50.68,1.43,15.39,,,11.4,8.92,0.16,0.07,2.34,0.12,2.83,9.5,,,3.28,1.16,,0.84,,,,,3.18,0.45,36.9,,473,,200,,,,,90,,120,,,,,2.53,,,,
MORB,blue,o,10,1,-,0.6,50.95,2.06,15.11,1.3,8.93,10.45,7.27,0.15,0.56,2.61,,12.1,31,,17.6,4.81,1.73,6.1,1,,1.3,,,3.26,0.55,41.6,345,285,55,90,50,,19,23,245,47,200,,,,130,4.2,1.1,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,2.7,7.7,,10.2,3.57,1.23,,0.82,,,,,3.6,,36.9,,350,40.4,134,,,,0.583,117.4,32.6,103,2.07,,,4,2.8,0.128,,0.14,0.08
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,3.4,9.1,,10.89,3.77,1.38,,0.87,,,,,3.9,,38.1,,304,44.5,148,,,,1.01,129.3,33.1,110,2.29,,,3.1,3,0.156,,0.14,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,2.2,7.3,,9.44,3.34,1.23,,0.77,,,,,3.5,,38.3,,346,40.8,97,,,,0.428,118.5,29.9,92,1.47,,,,2.5,0.101,,0.1,
MORB,blue,o,10,1,-,0.6,46.95,0.77,16.59,0.62,9.09,11.16,11.6,0.16,0.04,2.15,0.05,0.5,,,2.8,1.5,0.8,,0.4,,,,,3,0.34,38,,810,60,300,,,,0.22,55,,,,,0.001,1.3,,,,,
MORB,blue,o,10,1,-,0.6,47.5,2.02,16.86,2.89,6.45,10.96,7.98,0.15,0.78,2.69,0.33,25,,,26.5,5.3,1.8,,0.9,,,,,1.5,0.25,22,247,272,48,127,,,,9.92,495,,,,,0.113,238,,,,,
MORB,blue,o,10,1,-,0.6,48.18,1.84,14.58,1.7,8.79,10.87,8.94,0.17,0.71,2.39,0.32,17.4,,,17.7,4.9,1.7,,1,,,,,2.3,0.57,43,,539,53,168,,,,18.5,262,,,,,0.18,207,,,,,
MORB,blue,o,10,1,-,0.6,48.26,0.94,17.05,1.32,8.19,11.38,9.89,0.17,0.05,2.46,0.05,1.6,5.8,,4.1,1.9,0.9,,0.7,,,,0.51,2.4,0.34,38,192,401,50,247,,,,0.26,110,,,,,0.003,2.6,,,,,
MORB,blue,o,10,1,-,0.6,48.6,0.61,16.3,0.33,8.4,12.3,10.2,0.15,0.07,1.9,0.06,2.15,5.24,0.75,4.07,1.37,0.53,2.2,0.41,3.12,0.7,2.22,0.36,2.27,0.35,34,140,510,48,232,79,51,,,,24,31,3.02,,,20,0.8,,,0.22,0.07
MORB,blue,o,10,1,-,0.6,49,1.58,15.7,1.74,8.42,10.6,8.2,0.19,0.11,2.55,0.15,2.8,18,2.1,9,3.4,1.1,6.5,0.9,,1.7,4.67,0.79,3.2,0.5,42,289,473,49,154,,,,1.22,101,34,,,,0.017,8.8,,,,,
MORB,blue,o,10,1,-,0.6,49.02,1.46,18.04,1.58,6.22,11.51,7.85,0.13,0.08,2.92,0.12,,,,,,,,,,,,,3,0.404,38,240,280,26,78,73,,11,,90,30,62,,,,5,2.137,,,,
MORB,blue,o,10,1,-,0.6,49.13,1.05,16.02,,,12.14,9.47,0.16,0.43,1.98,0.16,6.1,,,9.18,2.5,,,,,,,,,,,,,,,,,,7.1,198,24.2,84,11.7,,,63,1.8,0.73,,0.69,
MORB,blue,o,10,1,-,0.6,49.2,2.03,16.09,2.72,7.77,10.46,6.44,0.18,0.14,3.01,0.23,5,11.8,2.1,9.7,4.3,1.7,5.5,1.19,,1.5,,0.56,3,0.69,,,,,,,,,1.14,134,33,,,,0.015,,4.68,,,0.13,0.16
MORB,blue,o,10,1,-,0.6,49.29,1.48,14.28,11.79,,11.21,8.2,0.2,0.08,2.45,0.16,2.47,,,8.29,3.13,,,,,,,,,,,294,282,46,121,,83,,0.89,90.7,37,88,2.12,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.52,1.27,15.77,1.82,6.12,13.41,8.54,0.14,0.67,2.03,0.26,24.4,,,15.8,3.2,1.5,,0.9,,,,,2.7,0.27,44,,706,38,120,,,,14.4,264,,,,,0.159,205,,,,,
MORB,blue,o,10,1,-,0.6,49.72,0.81,16.13,0.8,7.94,12.26,10.07,0.16,0.08,1.93,0.07,3.2,8.1,,5,1.8,0.8,,0.5,,,,0.41,1.9,0.25,42,224,574,49,203,,,,1.84,77,,,,,0.02,25,,,,,
MORB,blue,o,10,1,-,0.6,49.79,1.52,15.38,2.22,7.99,11.18,7.93,0.18,0.21,2.72,0.16,3.9,13.8,,10.4,3.6,1.5,,1,,,,0.7,4.1,0.62,45,310,285,45,139,,,,2.09,115,,,,,0.037,14,,,,,
MORB,blue,o,10,1,-,0.6,49.83,1.05,15.58,1.18,8.2,11.83,9.58,0.16,0.17,2.16,0.11,4.8,12.1,,8.4,2.7,1,,0.7,,,,0.48,2.9,0.42,42,238,598,49,195,,,,3.49,89,,,,,0.04,40,,,,,
MORB,blue,o,10,1,-,0.6,49.84,1.15,15.54,1.35,7.61,11.68,9.51,0.16,0.21,2.38,0.13,4.9,12.7,,8.8,2.9,1,,0.6,,,,0.43,2.1,0.37,36,232,423,45,189,,,,3.65,128,,,,,0.039,46,,,,,
MORB,blue,o,10,1,-,0.6,49.86,1.15,15.4,1.28,8.94,12.05,7.94,0.17,0.12,2.12,0.13,4.5,,,6.7,3.5,1.3,,1,,,,,4.5,0.68,50,235,567,43,106,,,,2.55,67,,,,,0.03,27,,,,,
MORB,blue,o,10,1,-,0.6,49.88,1.54,14.67,1.37,10.04,11.1,7.55,0.19,0.05,2.52,0.16,3,,,9.1,3.6,1.3,,0.8,,,,,4.7,0.48,43,,262,47,86,,,,0.56,87,,,,,0.007,6.4,,,,,
MORB,blue,o,10,1,-,0.6,49.88,1.13,16.45,1.93,6.24,12.6,8.31,0.14,0.38,2.44,0.14,7.1,14.7,,9.4,2.7,0.9,,0.6,,,,0.36,2.4,0.27,34,244,373,38,141,,,,6.6,176,,,,,0.116,75,,,,,
MORB,blue,o,10,1,-,0.6,49.94,1.18,15.39,1.07,7.07,11.96,9.32,0.14,0.31,2.17,0.17,8,18.3,,12.2,3.1,1.2,,0.7,,,,0.58,2.6,0.4,38,246,493,44,192,,,,6.28,142,,,,,0.075,76,,,,,
MORB,blue,o,10,1,-,0.6,49.98,1.37,16.17,1.7,6.77,13.1,7.33,0.14,0.56,2.36,0.23,16.4,37,,17.7,4.1,1.4,,0.8,,,,0.71,2.4,0.29,40,273,168,39,65,,,,14,254,,,,,0.154,184,,,,,
MORB,blue,o,10,1,-,0.6,50.01,0.96,16.36,0.82,7.54,11.81,9.5,0.15,0.08,2.39,0.1,2.6,7.8,,7.2,2.2,0.9,,0.6,,,,0.35,2,0.28,37,200,451,46,185,,,,1.56,106,,,,,0.021,19,,,,,
MORB,blue,o,10,1,-,0.6,50.04,1.9,14.55,1.72,9.54,10.41,7.64,0.19,0.2,2.86,0.2,5.2,15.8,,15,5.3,1.8,,1.3,,,,0.75,4.8,0.68,43,298,263,45,121,,,,1.72,98,,,,,0.034,16,,,,,
MORB,blue,o,10,1,-,0.6,50.08,1.27,17.8,2.44,6.4,12.45,7.06,0.16,0.07,2.2,0.1,3.23,9.5,,8.6,3.57,1.24,4.7,0.79,,,,0.47,3.06,0.4,,254,281,39,102,62,71,,3.9,117,33,90,2.8,,,29,,,,,
MORB,blue,o,10,1,-,0.6,50.1,1.02,16.06,1.15,7.65,12.09,8.92,0.15,0.16,2.09,0.14,6.1,10,,,,0.9,,0.51,,,,,,,34.4,212,388,50.4,174,65.4,73.4,14.7,2.5,110,22.8,56.8,6.7,,,36,1.6,0.55,,0.484,0.159
MORB,blue,o,10,1,-,0.6,50.14,1.25,17.28,2.14,7.11,11.91,7.69,0.16,0.07,2.47,0.11,2.59,9.3,,9.1,3.51,1.24,4.8,0.78,5.6,,,0.57,3.36,0.43,,243,271,43,123,65,68,,2.2,117,34,91,2.3,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.18,1.02,15.51,0.97,8.55,12.22,9.22,0.17,0.11,1.98,0.09,3.1,7.9,,4.8,2.2,0.9,,0.6,,,,0.47,2.4,0.38,40,249,491,46,152,,,,1.96,69,,,,,0.024,24,,,,,
MORB,blue,o,10,1,-,0.6,50.23,1.34,15.87,2.32,7.6,11.74,8.27,0.18,0.12,2.49,0.14,3.6,10.9,,9.4,3.5,1.28,5.7,0.76,,,,0.54,3.13,0.47,,268,316,45,135,75,75,,3,114,35,95,2.8,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.31,1.34,17.42,3.19,5.82,12.09,7.03,0.16,0.33,2.48,0.13,4.54,15,,10.9,3.65,1.38,,0.81,5.3,,,0.55,3.25,0.42,,257,258,38,104,61,67,,7.8,148,33,105,6.6,,,39,,,,,
MORB,blue,o,10,1,-,0.6,50.32,1.5,15.29,2.3,8.08,11.46,8.73,0.18,0.14,2.16,0.14,4.89,13.8,,11.3,3.89,1.4,6.3,0.86,,,,0.59,3.69,0.48,,316,315,46,161,74,82,,3.4,123,39,109,4.2,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.34,1.45,14.65,1.23,9.43,11.38,8.53,0.19,0.31,2.22,0.17,8.5,,,11.3,3.8,1.1,,0.8,,,,,2.9,0.44,40,311,583,47,134,,,,4.6,114,,,,,0.089,91,,,,,
MORB,blue,o,10,1,-,0.6,50.39,1.28,15.39,1.34,8.66,12.29,7.67,0.17,0.13,2.11,0.15,6,,,,3,0.9,,0.7,,,,,2.1,0.43,42,303,380,46,99,,,,4.1,111,,,,,0.052,49,,,,,
MORB,blue,o,10,1,-,0.6,50.4,1.36,15.19,2.23,8,11.43,8.96,0.18,0.09,2.3,0.14,2.95,12,,9.9,3.91,1.41,6.4,0.94,5.6,,,0.65,3.61,0.5,,284,346,48,177,67,80,,2.3,98,37,97,2,,,,,,,,
MORB,blue,o,10,1,-,0.6,50.43,1.05,17.93,1.08,6.54,12.49,7.24,0.13,0.09,2.67,0.1,2.3,7,,6.5,2.5,0.9,,0.6,,,,0.38,2.6,0.37,34,219,322,37,175,,,,0.87,121,,,,,0.01,10,,,,,
MORB,blue,o,10,1,-,0.6,50.47,1.26,16.02,2.21,6.82,12.14,8.13,0.16,0.29,2.43,0.14,6.5,15.6,,10.1,3.17,1.34,4.9,0.98,,,,0.55,2.49,0.39,,255,338,43,116,68,67,,7.3,155,30,96,7.9,,,81,,,,,
MORB,blue,o,10,1,-,0.6,50.49,2,15.12,1.89,8.71,9.97,5.72,0.18,0.84,3.06,0.33,20,,,19,4.8,1.8,,0.9,,,,,3.3,0.33,35,298,23,44,35,,,,16.6,263,,,,,0.208,211,,,,,
MORB,blue,o,10,1,-,0.6,50.49,1.29,16.94,1.24,7.75,11.88,7.45,0.16,0.07,2.72,0.13,2.3,8.3,,7.7,3.1,1.1,,0.7,,,,0.49,2.5,0.42,37,247,261,41,109,,,,0.62,100,,,,,0.006,704,,,,,
MORB,blue,o,10,1,-,0.6,50.59,1.55,16.2,1.75,7.64,11.58,6.57,0.16,0.61,2.6,0.25,15,32.5,,18.3,4.5,1.4,,0.8,,,,0.61,2.3,0.36,36,232,157,37,70,,,,12.9,218,,,,,0.158,161,,,,,
MORB,blue,o,10,1,-,0.6,50.61,0.92,17.43,1.15,6.21,13.53,7.62,0.13,0.17,2.13,0.1,4.1,10,,7,2.2,0.8,,0.5,,,,0.36,2.2,0.35,36,212,432,34,101,,,,2.93,124,,,,,0.038,36,,,,,
MORB,blue,o,10,1,-,0.6,50.62,1.06,15.03,1.15,8.42,12.52,8.33,0.18,0.17,2.2,0.07,4.1,,,7.8,2.3,0.9,,0.5,,,,,2.3,0.39,38,,255,44,74,,,,2.84,95,,,,,0.033,33,,,,,
MORB,blue,o,10,1,-,0.6,50.62,1.57,15.65,1.47,8.61,10.92,7.43,0.17,0.11,3.04,0.17,3.5,11.7,,11.4,4.2,1.4,,1,,,,0.56,3.6,0.54,36,288,187,42,100,,,,1.23,97,,,,,0.016,13,,,,,
MORB,blue,o,10,1,-,0.6,50.64,1.07,15.03,1.6,7.93,12.56,8.05,0.18,0.19,2.06,0.14,5.7,,,,2.6,0.9,,0.5,,,,,1.9,0.3,38,278,307,41,90,,,,4.54,111,,,,,0.063,51,,,,,
MORB,blue,o,10,1,-,0.6,50.72,1.01,15.58,0.81,9.21,12.13,7.62,0.16,0.08,1.92,0.11,2.4,,,5.3,2.4,0.8,,0.6,,,,,2.5,0.39,38,,370,43,84,,,,1.61,59,,,,,0.022,21,,,,,
MORB,blue,o,10,1,-,0.6,50.75,1.25,14.73,1.85,7.69,10.79,8.36,0.17,0.28,2.51,0.13,5.3,,,10.6,3.2,1.3,,0.9,,,,,4.1,0.44,40,,399,50,155,,,,4.13,104,,,,,0.108,41,,,,,
MORB,blue,o,10,1,-,0.6,50.75,1.22,15.64,1.08,7.58,11.19,9.11,0.15,0.1,2.79,0.13,2.8,9.1,,8.5,2.9,1,,0.7,,,,0.45,2.9,0.42,35,246,381,42,172,,,,1.09,111,,,,,0.014,13,,,,,
MORB,blue,o,10,1,-,0.6,50.75,1.29,16.02,1.75,6.73,12.19,7.7,0.15,0.39,2.46,0.16,11.4,26.4,,15.3,3.4,1.3,,0.7,,,,0.53,2.3,0.41,41,252,257,41,112,,,,7.13,166,,,,,0.098,76,,,,,
MORB,blue,o,10,1,-,0.6,50.75,1.47,15.37,1.63,8.06,11.64,7.06,0.18,0.55,2.44,0.18,12.1,27.2,,14.9,3.9,1.3,,0.8,,,,0.65,2.7,0.4,39,302,91,40,59,,,,9.6,174,,,,,0.107,114,,,,,
MORB,blue,o,10,1,-,0.6,50.81,0.98,14.12,0.93,8.89,12.12,9.09,0.17,0.1,1.93,0.1,3.8,10,,7.4,2.5,1,,0.7,,,,0.47,2.9,0.52,48,285,494,52,163,,,,2.63,65,,,,,0.03,31,,,,,
MORB,blue,o,10,1,-,0.6,50.82,1.05,15.21,1.14,8.53,12.23,8.55,0.16,0.18,1.99,0.12,5.3,12.9,,8.7,2.6,0.9,,0.6,,,,0.45,2.7,0.41,41,266,377,44,136,,,,2.81,79,,,,,0.032,37,,,,,
MORB,blue,o,10,1,-,0.6,50.83,1.33,15.79,2.71,7.09,11.64,8.26,0.17,0.13,2.31,0.14,4.88,12.1,,9.6,3.46,1.25,5,0.81,,,,0.56,3.36,0.48,,282,321,45,147,72,81,,3.2,117,35,99,3.3,,,40,,,,,
MORB,blue,o,10,1,-,0.6,50.86,1.12,15.17,1.45,8.28,12.53,7.78,0.18,0.2,2.19,0.14,5.8,,,,2.5,0.9,,0.6,,,,,2.4,0.4,42,284,126,46,63,,,,5.12,101,,,,,0.057,57,,,,,
MORB,blue,o,10,1,-,0.6,50.86,1.61,15.73,3.01,6.89,11.07,7.59,0.18,0.29,2.71,0.19,7.33,21.8,,15.7,5.34,1.82,,1.07,7.2,,,0.72,4.4,0.6,,288,249,41,123,61,80,,6.6,143,41,129,8.1,,,77,,,,,
MORB,blue,o,10,1,-,0.6,50.91,1.31,15.66,1.41,7.64,11.99,7.51,0.17,0.45,2.14,0.17,11.2,26.1,,13.7,3.6,1.2,,0.8,,,,0.48,2.5,0.32,41,268,104,43,62,,,,10.1,181,,,,,0.114,127,,,,,
MORB,blue,o,10,1,-,0.6,51.13,1.37,14.65,,,11.07,9.61,0.16,0.26,2.41,0.18,6.2,,,10.66,3.1,,,,,,,,,,,,,,,,,,4.67,142.4,28,88.7,11.6,,,,2.3,0.67,,0.47,
MORB,blue,o,10,1,-,0.6,51.13,1.41,14.53,2.34,9.03,11.2,6.25,0.19,0.44,2.46,0.21,13.4,,,13.3,3.2,1.5,,1,,,,,3.1,0.58,46,,51,40,38,,,,10.9,143,,,,,0.143,127,,,,,
MORB,blue,o,10,1,-,0.6,51.18,1.69,16.01,3.53,6.22,11.49,6.9,0.16,0.43,2.74,0.15,6.92,17.8,,13.6,4.64,1.55,6,0.88,,,,0.67,3.46,0.46,,302,225,44,132,70,82,,10.3,155,39,121,8.6,,,86,,,,,
MORB,blue,o,10,1,-,0.6,51.33,1.68,14.8,,,10.75,7.4,0.17,0.74,2.58,0.24,11.7,,,20.92,4.31,,,,,,,,,,,,,,,,,,11.58,232.5,30,133.3,20.5,,,108,3.1,1.32,,1.1,
MORB,blue,o,10,1,-,0.6,51.76,1.71,14.89,,,10.83,7.32,0.16,0.69,2.77,0.26,12,,,16.56,4.13,,,,,,,,,,,,,,,,,,9.7,217.6,29,133.7,19.5,,,129,3.1,1.38,,1.28,
MORB,blue,o,10,1,-,0.6,51.85,1.74,15.66,1.84,7.49,10.5,5.96,0.16,1,3.18,0.33,24.7,52,,27.3,6.3,1.9,,1.1,,,,0.97,2.9,0.46,35,277,120,37,61,,,,22.5,281,,,,,0.283,268,,,,,
MORB,blue,o,10,1,-,0.6,45.4,0.45,10.8,1,8.6,8.95,22.6,0.15,0.06,1.1,,1.41,,,,,0.34,,0.2,,,,,,,18.2,140,1640,76,900,85,50,,,,,33,,,,,0.62,0.15,,0.141,0.074
MORB,blue,o,10,1,-,0.6,48.4,0.81,15.3,0.39,8.33,11.8,11.2,0.15,0.11,1.84,0.1,2.68,6.54,,4.59,1.39,0.51,1.88,,2.26,,1.45,,1.38,,33,167,580,51,262,81,56,,,,,,,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.31,1.26,15.63,10.31,,11.73,8,0.17,0.06,2.4,0.13,2.11,,,7.45,2.82,,,,,,,,,,,,,,,,,,0.58,101.1,,71,1.28,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.42,1.3,14.77,10.78,,11.5,8.63,0.18,0.08,2.4,0.14,2.31,,,7.73,2.89,,,,,,,,,,,,,,,,,,0.75,94,,77,1.6,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.9,1.17,14.51,10.29,,11.78,8.98,0.16,0.31,2.15,0.12,7.4,,,,,0.88,,0.5,,,,,,,34.7,275,448,43,136,,70,,7.7,137,26,76,13.8,,0.09,90,1.92,0.83,,0.87,0.28
MORB,blue,o,10,1,-,0.6,50.08,1.41,17.1,2.68,6.65,11.8,6.32,0.11,0.52,2.9,0.14,,,,,,,,,,,,,,,56,410,230,49,77,81,92,,7.98,118,28,87,10.9,,0.245,78,,,5,,
MORB,blue,o,10,1,-,0.6,50.14,1.31,15.35,1.35,7.96,11.31,8.65,0.17,0.24,2.36,0.15,7.1,17,,10.6,3.2,1.2,,0.8,,,,0.68,2.6,0.4,,289,,,147,,,,4.91,124,,,,,0.066,81,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,13.62,30.05,,16.88,4.15,1.448,5.92,0.894,4.82,,,,2.74,0.379,35,291,240,39,,,,,10.12,217.6,,,,,,,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,7.9,18.9,,11.2,3.2,1.2,,0.81,,,,,2.8,0.435,,,,,,,,,6.74,107,,,,,0.069,68,2.316,,,,
MORB,blue,o,10,1,-,0.6,49.1,1.24,16.5,2.43,6.4,12.2,7.46,0.14,0.34,2.5,0.15,,,,,,,,,,,,,,,56,400,250,60,120,70,75,48,,95,,120,,,,75,,,2,,
MORB,blue,o,10,1,-,0.6,49.25,1.12,16.57,3.04,5.16,12.42,7.29,0.16,0.17,2.77,0.12,,,,,,,,,,,,,,,,245,330,40,75,75,140,17,,135,,85,,,,7,,,5,,
MORB,blue,o,10,1,-,0.6,49.31,0.99,14.94,1.14,7.57,13.15,8.23,0.16,0.29,2.17,0.1,,,,,,,,,,,,,,,42.3,242,159,50.1,98.8,88.2,28.7,14.9,5.6,135,20.5,56.9,10.3,,,61.1,,,,,
MORB,blue,o,10,1,-,0.6,49.41,1.12,16.31,1.8,6.92,11.85,8,0.16,0.06,2.61,0.15,,,,,,,,,,,,,,,,265,370,50,120,85,110,18,,95,,85,,,,3,,,2,,
MORB,blue,o,10,1,-,0.6,49.64,1.37,15.88,1.37,9.11,10.98,8.16,0.19,0.24,2.39,0.17,,,,,,,,,,,,,,,41,226,311,50,166,63,84,,4.1,125,32,105,5.4,,,45,,,,,
MORB,blue,o,10,1,-,0.6,49.7,1.25,15.5,1.28,8.46,11.2,9.1,0.11,0.29,3,0.13,,,,,,,,,,,,,,,53,390,370,48,160,81,90,47,5.5,120,27,85,10.7,,,70,,,1,,
MORB,blue,o,10,1,-,0.6,49.78,1.62,15.67,,,11.18,7.36,0.17,0.23,2.98,0.17,,,,11.28,3.73,,,,,,,,,,,291,,,,,,,2.267,153.1,35,122,6,,,,,0.325,,,
MORB,blue,o,10,1,-,0.6,50,1,15,0.98,8,12.73,9.62,0.17,0.16,2,0.1,4.8,,,,,0.81,,0.5,,,,,,,33.2,239,412,36,153,73,63,,,,,52,,,,,1.74,0.4,,0.44,
MORB,blue,o,10,1,-,0.6,50.25,1.07,15.33,1.23,8.15,12.43,8.09,0.17,0.16,2.09,0.15,,,,8.3,2.6,,,,,,,,,,41,282,470,45,90,,,,2.94,94,,,,,0.033,36,,,,,
MORB,blue,o,10,1,-,0.6,50.28,2.11,13.89,1.7,11.33,10.12,6.38,0.21,0.27,2.47,0.2,,,,,,,,,,,,,,,44,355,76,51,64,45,117,,2.8,119,47,135,5.4,,,42,,,,,
MORB,blue,o,10,1,-,0.6,50.4,0.88,15.2,1.5,7.83,12,10.1,0.15,0.16,1.9,,4.5,,,,,0.79,,0.42,,,,,,0.263,25,185,600,40,260,73,60,,,,,75,,,,,1.338,0.52,,0.486,0.157
MORB,blue,o,10,1,-,0.6,50.46,1.46,14.68,1.27,8.49,11.81,7.44,0.19,0.47,3.16,0.22,,,,,,,,,,,,,,,39,246,157,46,51,66,78,,8,199,27,104,13,,,93,,,,,
MORB,blue,o,10,1,-,0.6,50.53,1.6,14.95,1.34,8.92,11.6,7.2,0.19,0.39,2.94,0.2,,,,,,,,,,,,,,,42,277,202,46,67,64,81,,4.7,183,31,108,7.3,,,68,,,,,
